Freq.,Vvo/Vv1
1.08392691402109e+005,-4.88351371234337e+001,1.77699532961191e+002
1.08642562361695e+005,-4.88777596924957e+001,1.77671605048504e+002
1.08893009333332e+005,-4.89203686241299e+001,1.77643672317040e+002
1.09144033644864e+005,-4.89629639797620e+001,1.77615734564747e+002
1.09395636627198e+005,-4.90055458204714e+001,1.77587791589975e+002
1.09647819614307e+005,-4.90481142069938e+001,1.77559843191469e+002
1.09900583943240e+005,-4.90906691997226e+001,1.77531889168367e+002
1.10153930954130e+005,-4.91332108587109e+001,1.77503929320194e+002
1.10407861990196e+005,-4.91757392436732e+001,1.77475963446858e+002
1.10662378397755e+005,-4.92182544139874e+001,1.77447991348647e+002
1.10917481526228e+005,-4.92607564286965e+001,1.77420012826224e+002
1.11173172728147e+005,-4.93032453465103e+001,1.77392027680618e+002
1.11429453359161e+005,-4.93457212258075e+001,1.77364035713230e+002
1.11686324778044e+005,-4.93881841246368e+001,1.77336036725817e+002
1.11943788346703e+005,-4.94306341007196e+001,1.77308030520498e+002
1.12201845430184e+005,-4.94730712114509e+001,1.77280016899743e+002
1.12460497396681e+005,-4.95154955139014e+001,1.77251995666370e+002
1.12719745617539e+005,-4.95579070648193e+001,1.77223966623545e+002
1.12979591467268e+005,-4.96003059206316e+001,1.77195929574773e+002
1.13240036323544e+005,-4.96426921374465e+001,1.77167884323896e+002
1.13501081567219e+005,-4.96850657710543e+001,1.77139830675090e+002
1.13762728582331e+005,-4.97274268769294e+001,1.77111768432858e+002
1.14024978756105e+005,-4.97697755102322e+001,1.77083697402029e+002
1.14287833478965e+005,-4.98121117258105e+001,1.77055617387752e+002
1.14551294144541e+005,-4.98544355782009e+001,1.77027528195495e+002
1.14815362149676e+005,-4.98967471216310e+001,1.76999429631038e+002
1.15080038894431e+005,-4.99390464100204e+001,1.76971321500469e+002
1.15345325782097e+005,-4.99813334969828e+001,1.76943203610182e+002
1.15611224219197e+005,-5.00236084358274e+001,1.76915075766875e+002
1.15877735615500e+005,-5.00658712795602e+001,1.76886937777540e+002
1.16144861384022e+005,-5.01081220808862e+001,1.76858789449467e+002
1.16412602941037e+005,-5.01503608922103e+001,1.76830630590232e+002
1.16680961706084e+005,-5.01925877656392e+001,1.76802461007701e+002
1.16949939101974e+005,-5.02348027529830e+001,1.76774280510022e+002
1.17219536554800e+005,-5.02770059057564e+001,1.76746088905622e+002
1.17489755493940e+005,-5.03191972751806e+001,1.76717886003204e+002
1.17760597352068e+005,-5.03613769121846e+001,1.76689671611743e+002
1.18032063565160e+005,-5.04035448674065e+001,1.76661445540482e+002
1.18304155572504e+005,-5.04457011911954e+001,1.76633207598929e+002
1.18576874816703e+005,-5.04878459336126e+001,1.76604957596855e+002
1.18850222743689e+005,-5.05299791444333e+001,1.76576695344286e+002
1.19124200802725e+005,-5.05721008731476e+001,1.76548420651506e+002
1.19398810446414e+005,-5.06142111689623e+001,1.76520133329047e+002
1.19674053130711e+005,-5.06563100808026e+001,1.76491833187689e+002
1.19949930314925e+005,-5.06983976573127e+001,1.76463520038457e+002
1.20226443461728e+005,-5.07404739468581e+001,1.76435193692617e+002
1.20503594037167e+005,-5.07825389975263e+001,1.76406853961672e+002
1.20781383510665e+005,-5.08245928571288e+001,1.76378500657358e+002
1.21059813355035e+005,-5.08666355732021e+001,1.76350133591642e+002
1.21338885046485e+005,-5.09086671930090e+001,1.76321752576720e+002
1.21618600064624e+005,-5.09506877635403e+001,1.76293357425011e+002
1.21898959892473e+005,-5.09926973315160e+001,1.76264947949154e+002
1.22179966016474e+005,-5.10346959433866e+001,1.76236523962007e+002
1.22461619926492e+005,-5.10766836453345e+001,1.76208085276641e+002
1.22743923115827e+005,-5.11186604832753e+001,1.76179631706341e+002
1.23026877081225e+005,-5.11606265028591e+001,1.76151163064597e+002
1.23310483322878e+005,-5.12025817494719e+001,1.76122679165105e+002
1.23594743344438e+005,-5.12445262682368e+001,1.76094179821762e+002
1.23879658653023e+005,-5.12864601040155e+001,1.76065664848667e+002
1.24165230759228e+005,-5.13283833014092e+001,1.76037134060109e+002
1.24451461177125e+005,-5.13702959047602e+001,1.76008587270575e+002
1.24738351424281e+005,-5.14121979581532e+001,1.75980024294737e+002
1.25025903021758e+005,-5.14540895054162e+001,1.75951444947456e+002
1.25314117494128e+005,-5.14959705901222e+001,1.75922849043777e+002
1.25602996369474e+005,-5.15378412555900e+001,1.75894236398922e+002
1.25892541179403e+005,-5.15797015448859e+001,1.75865606828294e+002
1.26182753459053e+005,-5.16215515008246e+001,1.75836960147468e+002
1.26473634747101e+005,-5.16633911659704e+001,1.75808296172193e+002
1.26765186585771e+005,-5.17052205826387e+001,1.75779614718384e+002
1.27057410520840e+005,-5.17470397928968e+001,1.75750915602123e+002
1.27350308101652e+005,-5.17888488385654e+001,1.75722198639654e+002
1.27643880881120e+005,-5.18306477612197e+001,1.75693463647383e+002
1.27938130415738e+005,-5.18724366021906e+001,1.75664710441871e+002
1.28233058265588e+005,-5.19142154025658e+001,1.75635938839834e+002
1.28528665994347e+005,-5.19559842031909e+001,1.75607148658140e+002
1.28824955169299e+005,-5.19977430446709e+001,1.75578339713804e+002
1.29121927361339e+005,-5.20394919673707e+001,1.75549511823989e+002
1.29419584144984e+005,-5.20812310114170e+001,1.75520664806000e+002
1.29717927098381e+005,-5.21229602166989e+001,1.75491798477282e+002
1.30016957803315e+005,-5.21646796228691e+001,1.75462912655418e+002
1.30316677845216e+005,-5.22063892693452e+001,1.75434007158127e+002
1.30617088813170e+005,-5.22480891953107e+001,1.75405081803259e+002
1.30918192299926e+005,-5.22897794397159e+001,1.75376136408794e+002
1.31219989901906e+005,-5.23314600412796e+001,1.75347170792838e+002
1.31522483219209e+005,-5.23731310384892e+001,1.75318184773623e+002
1.31825673855626e+005,-5.24147924696029e+001,1.75289178169501e+002
1.32129563418643e+005,-5.24564443726499e+001,1.75260150798944e+002
1.32434153519452e+005,-5.24980867854318e+001,1.75231102480541e+002
1.32739445772959e+005,-5.25397197455237e+001,1.75202033032992e+002
1.33045441797794e+005,-5.25813432902751e+001,1.75172942275111e+002
1.33352143216318e+005,-5.26229574568112e+001,1.75143830025820e+002
1.33659551654629e+005,-5.26645622820334e+001,1.75114696104147e+002
1.33967668742579e+005,-5.27061578026210e+001,1.75085540329223e+002
1.34276496113771e+005,-5.27477440550318e+001,1.75056362520281e+002
1.34586035405580e+005,-5.27893210755031e+001,1.75027162496653e+002
1.34896288259150e+005,-5.28308889000529e+001,1.74997940077765e+002
1.35207256319413e+005,-5.28724475644809e+001,1.74968695083139e+002
1.35518941235089e+005,-5.29139971043692e+001,1.74939427332386e+002
1.35831344658700e+005,-5.29555375550836e+001,1.74910136645209e+002
1.36144468246580e+005,-5.29970689517743e+001,1.74880822841394e+002
1.36458313658877e+005,-5.30385913293774e+001,1.74851485740813e+002
1.36772882559570e+005,-5.30801047226151e+001,1.74822125163418e+002
1.37088176616470e+005,-5.31216091659973e+001,1.74792740929241e+002
1.37404197501236e+005,-5.31631046938221e+001,1.74763332858391e+002
1.37720946889379e+005,-5.32045913401771e+001,1.74733900771051e+002
1.38038426460273e+005,-5.32460691389403e+001,1.74704444487475e+002
1.38356637897163e+005,-5.32875381237805e+001,1.74674963827989e+002
1.38675582887173e+005,-5.33289983281591e+001,1.74645458612986e+002
1.38995263121320e+005,-5.33704497853302e+001,1.74615928662921e+002
1.39315680294515e+005,-5.34118925283422e+001,1.74586373798315e+002
1.39636836105578e+005,-5.34533265900380e+001,1.74556793839750e+002
1.39958732257246e+005,-5.34947520030568e+001,1.74527188607862e+002
1.40281370456180e+005,-5.35361687998339e+001,1.74497557923348e+002
1.40604752412976e+005,-5.35775770126025e+001,1.74467901606955e+002
1.40928879842172e+005,-5.36189766733941e+001,1.74438219479485e+002
1.41253754462260e+005,-5.36603678140396e+001,1.74408511361784e+002
1.41579377995692e+005,-5.37017504661702e+001,1.74378777074751e+002
1.41905752168893e+005,-5.37431246612178e+001,1.74349016439326e+002
1.42232878712266e+005,-5.37844904304166e+001,1.74319229276493e+002
1.42560759360203e+005,-5.38258478048032e+001,1.74289415407276e+002
1.42889395851094e+005,-5.38671968152180e+001,1.74259574652737e+002
1.43218789927338e+005,-5.39085374923058e+001,1.74229706833977e+002
1.43548943335349e+005,-5.39498698665168e+001,1.74199811772126e+002
1.43879857825568e+005,-5.39911939681070e+001,1.74169889288350e+002
1.44211535152471e+005,-5.40325098271395e+001,1.74139939203844e+002
1.44543977074577e+005,-5.40738174734853e+001,1.74109961339828e+002
1.44877185354460e+005,-5.41151169368237e+001,1.74079955517552e+002
1.45211161758758e+005,-5.41564082466434e+001,1.74049921558286e+002
1.45545908058180e+005,-5.41976914322433e+001,1.74019859283323e+002
1.45881426027518e+005,-5.42389665227333e+001,1.73989768513974e+002
1.46217717445655e+005,-5.42802335470348e+001,1.73959649071569e+002
1.46554784095575e+005,-5.43214925338821e+001,1.73929500777452e+002
1.46892627764370e+005,-5.43627435118225e+001,1.73899323452980e+002
1.47231250243255e+005,-5.44039865092174e+001,1.73869116919522e+002
1.47570653327573e+005,-5.44452215542430e+001,1.73838880998457e+002
1.47910838816804e+005,-5.44864486748913e+001,1.73808615511169e+002
1.48251808514579e+005,-5.45276678989705e+001,1.73778320279048e+002
1.48593564228684e+005,-5.45688792541058e+001,1.73747995123487e+002
1.48936107771075e+005,-5.46100827677405e+001,1.73717639865881e+002
1.49279440957883e+005,-5.46512784671361e+001,1.73687254327624e+002
1.49623565609426e+005,-5.46924663793739e+001,1.73656838330107e+002
1.49968483550220e+005,-5.47336465313547e+001,1.73626391694716e+002
1.50314196608985e+005,-5.47748189498006e+001,1.73595914242830e+002
1.50660706618657e+005,-5.48159836612548e+001,1.73565405795820e+002
1.51008015416398e+005,-5.48571406920828e+001,1.73534866175048e+002
1.51356124843604e+005,-5.48982900684730e+001,1.73504295201862e+002
1.51705036745916e+005,-5.49394318164376e+001,1.73473692697594e+002
1.52054752973232e+005,-5.49805659618128e+001,1.73443058483564e+002
1.52405275379712e+005,-5.50216925302600e+001,1.73412392381071e+002
1.52756605823790e+005,-5.50628115472662e+001,1.73381694211394e+002
1.53108746168186e+005,-5.51039230381448e+001,1.73350963795792e+002
1.53461698279912e+005,-5.51450270280363e+001,1.73320200955498e+002
1.53815464030286e+005,-5.51861235419089e+001,1.73289405511721e+002
1.54170045294938e+005,-5.52272126045590e+001,1.73258577285644e+002
1.54525443953824e+005,-5.52682942406123e+001,1.73227716098417e+002
1.54881661891231e+005,-5.53093684745242e+001,1.73196821771163e+002
1.55238700995791e+005,-5.53504353305803e+001,1.73165894124969e+002
1.55596563160490e+005,-5.53914948328973e+001,1.73134932980889e+002
1.55955250282678e+005,-5.54325470054237e+001,1.73103938159941e+002
1.56314764264078e+005,-5.54735918719400e+001,1.73072909483103e+002
1.56675107010797e+005,-5.55146294560599e+001,1.73041846771315e+002
1.57036280433337e+005,-5.55556597812305e+001,1.73010749845474e+002
1.57398286446604e+005,-5.55966828707333e+001,1.72979618526433e+002
1.57761126969917e+005,-5.56376987476843e+001,1.72948452635001e+002
1.58124803927020e+005,-5.56787074350351e+001,1.72917251991940e+002
1.58489319246093e+005,-5.57197089555735e+001,1.72886016417961e+002
1.58854674859760e+005,-5.57607033319237e+001,1.72854745733727e+002
1.59220872705099e+005,-5.58016905865471e+001,1.72823439759847e+002
1.59587914723655e+005,-5.58426707417433e+001,1.72792098316877e+002
1.59955802861449e+005,-5.58836438196500e+001,1.72760721225318e+002
1.60324539068986e+005,-5.59246098422441e+001,1.72729308305611e+002
1.60694125301269e+005,-5.59655688313421e+001,1.72697859378140e+002
1.61064563517809e+005,-5.60065208086006e+001,1.72666374263228e+002
1.61435855682630e+005,-5.60474657955171e+001,1.72634852781135e+002
1.61808003764288e+005,-5.60884038134303e+001,1.72603294752057e+002
1.62181009735874e+005,-5.61293348835210e+001,1.72571699996124e+002
1.62554875575030e+005,-5.61702590268124e+001,1.72540068333398e+002
1.62929603263953e+005,-5.62111762641707e+001,1.72508399583874e+002
1.63305194789415e+005,-5.62520866163057e+001,1.72476693567473e+002
1.63681652142762e+005,-5.62929901037713e+001,1.72444950104046e+002
1.64058977319935e+005,-5.63338867469662e+001,1.72413169013370e+002
1.64437172321474e+005,-5.63747765661343e+001,1.72381350115143e+002
1.64816239152532e+005,-5.64156595813652e+001,1.72349493228991e+002
1.65196179822882e+005,-5.64565358125948e+001,1.72317598174456e+002
1.65576996346934e+005,-5.64974052796060e+001,1.72285664771002e+002
1.65958690743737e+005,-5.65382680020287e+001,1.72253692838010e+002
1.66341265036998e+005,-5.65791239993412e+001,1.72221682194778e+002
1.66724721255087e+005,-5.66199732908697e+001,1.72189632660518e+002
1.67109061431051e+005,-5.66608158957896e+001,1.72157544054356e+002
1.67494287602624e+005,-5.67016518331256e+001,1.72125416195327e+002
1.67880401812237e+005,-5.67424811217524e+001,1.72093248902379e+002
1.68267406107027e+005,-5.67833037803951e+001,1.72061041994367e+002
1.68655302538855e+005,-5.68241198276296e+001,1.72028795290052e+002
1.69044093164307e+005,-5.68649292818835e+001,1.71996508608100e+002
1.69433780044713e+005,-5.69057321614360e+001,1.71964181767084e+002
1.69824365246155e+005,-5.69465284844189e+001,1.71931814585475e+002
1.70215850839475e+005,-5.69873182688168e+001,1.71899406881647e+002
1.70608238900292e+005,-5.70281015324676e+001,1.71866958473872e+002
1.71001531509009e+005,-5.70688782930631e+001,1.71834469180320e+002
1.71395730750823e+005,-5.71096485681495e+001,1.71801938819056e+002
1.71790838715739e+005,-5.71504123751275e+001,1.71769367208043e+002
1.72186857498581e+005,-5.71911697312532e+001,1.71736754165132e+002
1.72583789199000e+005,-5.72319206536385e+001,1.71704099508069e+002
1.72981635921490e+005,-5.72726651592511e+001,1.71671403054488e+002
1.73380399775394e+005,-5.73134032649157e+001,1.71638664621914e+002
1.73780082874917e+005,-5.73541349873136e+001,1.71605884027756e+002
1.74180687339141e+005,-5.73948603429840e+001,1.71573061089311e+002
1.74582215292030e+005,-5.74355793483238e+001,1.71540195623759e+002
1.74984668862445e+005,-5.74762920195882e+001,1.71507287448163e+002
1.75388050184156e+005,-5.75169983728914e+001,1.71474336379465e+002
1.75792361395849e+005,-5.75576984242068e+001,1.71441342234491e+002
1.76197604641142e+005,-5.75983921893672e+001,1.71408304829941e+002
1.76603782068596e+005,-5.76390796840658e+001,1.71375223982394e+002
1.77010895831721e+005,-5.76797609238560e+001,1.71342099508304e+002
1.77418948088996e+005,-5.77204359241524e+001,1.71308931224000e+002
1.77827941003871e+005,-5.77611047002306e+001,1.71275718945680e+002
1.78237876744788e+005,-5.78017672672282e+001,1.71242462489416e+002
1.78648757485184e+005,-5.78424236401448e+001,1.71209161671150e+002
1.79060585403508e+005,-5.78830738338424e+001,1.71175816306691e+002
1.79473362683232e+005,-5.79237178630464e+001,1.71142426211713e+002
1.79887091512858e+005,-5.79643557423449e+001,1.71108991201760e+002
1.80301774085936e+005,-5.80049874861902e+001,1.71075511092235e+002
1.80717412601071e+005,-5.80456131088984e+001,1.71041985698407e+002
1.81134009261939e+005,-5.80862326246503e+001,1.71008414835404e+002
1.81551566277292e+005,-5.81268460474915e+001,1.70974798318216e+002
1.81970085860977e+005,-5.81674533913326e+001,1.70941135961690e+002
1.82389570231942e+005,-5.82080546699503e+001,1.70907427580530e+002
1.82810021614253e+005,-5.82486498969869e+001,1.70873672989297e+002
1.83231442237099e+005,-5.82892390859512e+001,1.70839872002403e+002
1.83653834334813e+005,-5.83298222502186e+001,1.70806024434117e+002
1.84077200146874e+005,-5.83703994030318e+001,1.70772130098557e+002
1.84501541917926e+005,-5.84109705575007e+001,1.70738188809692e+002
1.84926861897786e+005,-5.84515357266032e+001,1.70704200381340e+002
1.85353162341459e+005,-5.84920949231851e+001,1.70670164627166e+002
1.85780445509148e+005,-5.85326481599610e+001,1.70636081360682e+002
1.86208713666265e+005,-5.85731954495140e+001,1.70601950395244e+002
1.86637969083445e+005,-5.86137368042967e+001,1.70567771544051e+002
1.87068214036558e+005,-5.86542722366308e+001,1.70533544620145e+002
1.87499450806720e+005,-5.86948017587083e+001,1.70499269436410e+002
1.87931681680305e+005,-5.87353253825910e+001,1.70464945805568e+002
1.88364908948958e+005,-5.87758431202114e+001,1.70430573540178e+002
1.88799134909607e+005,-5.88163549833729e+001,1.70396152452639e+002
1.89234361864475e+005,-5.88568609837498e+001,1.70361682355183e+002
1.89670592121092e+005,-5.88973611328881e+001,1.70327163059877e+002
1.90107827992307e+005,-5.89378554422055e+001,1.70292594378622e+002
1.90546071796302e+005,-5.89783439229918e+001,1.70257976123149e+002
1.90985325856601e+005,-5.90188265864091e+001,1.70223308105020e+002
1.91425592502086e+005,-5.90593034434924e+001,1.70188590135626e+002
1.91866874067006e+005,-5.90997745051496e+001,1.70153822026188e+002
1.92309172890993e+005,-5.91402397821619e+001,1.70119003587749e+002
1.92752491319071e+005,-5.91806992851844e+001,1.70084134631182e+002
1.93196831701669e+005,-5.92211530247456e+001,1.70049214967180e+002
1.93642196394638e+005,-5.92616010112485e+001,1.70014244406260e+002
1.94088587759255e+005,-5.93020432549707e+001,1.69979222758763e+002
1.94536008162243e+005,-5.93424797660643e+001,1.69944149834847e+002
1.94984459975781e+005,-5.93829105545567e+001,1.69909025444489e+002
1.95433945577516e+005,-5.94233356303505e+001,1.69873849397485e+002
1.95884467350575e+005,-5.94637550032238e+001,1.69838621503448e+002
1.96336027683581e+005,-5.95041686828308e+001,1.69803341571804e+002
1.96788628970661e+005,-5.95445766787018e+001,1.69768009411794e+002
1.97242273611462e+005,-5.95849790002435e+001,1.69732624832472e+002
1.97696964011162e+005,-5.96253756567392e+001,1.69697187642702e+002
1.98152702580486e+005,-5.96657666573492e+001,1.69661697651161e+002
1.98609491735713e+005,-5.97061520111112e+001,1.69626154666333e+002
1.99067333898695e+005,-5.97465317269399e+001,1.69590558496508e+002
1.99526231496864e+005,-5.97869058136284e+001,1.69554908949786e+002
1.99986186963250e+005,-5.98272742798470e+001,1.69519205834071e+002
2.00447202736492e+005,-5.98676371341448e+001,1.69483448957070e+002
2.00909281260849e+005,-5.99079943849490e+001,1.69447638126294e+002
2.01372424986215e+005,-5.99483460405659e+001,1.69411773149055e+002
2.01836636368132e+005,-5.99886921091802e+001,1.69375853832467e+002
2.02301917867803e+005,-6.00290325988562e+001,1.69339879983440e+002
2.02768271952104e+005,-6.00693675175374e+001,1.69303851408686e+002
2.03235701093598e+005,-6.01096968730471e+001,1.69267767914710e+002
2.03704207770547e+005,-6.01500206730882e+001,1.69231629307817e+002
2.04173794466928e+005,-6.01903389252441e+001,1.69195435394102e+002
2.04644463672443e+005,-6.02306516369780e+001,1.69159185979456e+002
2.05116217882532e+005,-6.02709588156341e+001,1.69122880869561e+002
2.05589059598389e+005,-6.03112604684371e+001,1.69086519869892e+002
2.06062991326975e+005,-6.03515566024927e+001,1.69050102785710e+002
2.06538015581028e+005,-6.03918472247879e+001,1.69013629422067e+002
2.07014134879079e+005,-6.04321323421908e+001,1.68977099583804e+002
2.07491351745466e+005,-6.04724119614514e+001,1.68940513075544e+002
2.07969668710344e+005,-6.05126860892013e+001,1.68903869701698e+002
2.08449088309704e+005,-6.05529547319543e+001,1.68867169266461e+002
2.08929613085379e+005,-6.05932178961060e+001,1.68830411573809e+002
2.09411245585064e+005,-6.06334755879348e+001,1.68793596427501e+002
2.09893988362327e+005,-6.06737278136015e+001,1.68756723631076e+002
2.10377843976622e+005,-6.07139745791497e+001,1.68719792987853e+002
2.10862814993303e+005,-6.07542158905059e+001,1.68682804300927e+002
2.11348903983639e+005,-6.07944517534798e+001,1.68645757373173e+002
2.11836113524824e+005,-6.08346821737645e+001,1.68608652007240e+002
2.12324446199996e+005,-6.08749071569364e+001,1.68571488005551e+002
2.12813904598245e+005,-6.09151267084558e+001,1.68534265170305e+002
2.13304491314632e+005,-6.09553408336666e+001,1.68496983303472e+002
2.13796208950197e+005,-6.09955495377971e+001,1.68459642206793e+002
2.14289060111980e+005,-6.10357528259594e+001,1.68422241681779e+002
2.14783047413027e+005,-6.10759507031502e+001,1.68384781529713e+002
2.15278173472411e+005,-6.11161431742508e+001,1.68347261551641e+002
2.15774440915240e+005,-6.11563302440269e+001,1.68309681548381e+002
2.16271852372676e+005,-6.11965119171293e+001,1.68272041320513e+002
2.16770410481943e+005,-6.12366881980938e+001,1.68234340668383e+002
2.17270117886348e+005,-6.12768590913411e+001,1.68196579392101e+002
2.17770977235289e+005,-6.13170246011776e+001,1.68158757291539e+002
2.18272991184273e+005,-6.13571847317948e+001,1.68120874166330e+002
2.18776162394928e+005,-6.13973394872700e+001,1.68082929815867e+002
2.19280493535018e+005,-6.14374888715664e+001,1.68044924039303e+002
2.19785987278456e+005,-6.14776328885327e+001,1.68006856635549e+002
2.20292646305319e+005,-6.15177715419039e+001,1.67968727403271e+002
2.20800473301863e+005,-6.15579048353012e+001,1.67930536140895e+002
2.21309470960537e+005,-6.15980327722320e+001,1.67892282646596e+002
2.21819641979995e+005,-6.16381553560901e+001,1.67853966718308e+002
2.22330989065113e+005,-6.16782725901560e+001,1.67815588153714e+002
2.22843514927003e+005,-6.17183844775969e+001,1.67777146750251e+002
2.23357222283026e+005,-6.17584910214666e+001,1.67738642305105e+002
2.23872113856806e+005,-6.17985922247061e+001,1.67700074615212e+002
2.24388192378249e+005,-6.18386880901434e+001,1.67661443477255e+002
2.24905460583550e+005,-6.18787786204935e+001,1.67622748687666e+002
2.25423921215215e+005,-6.19188638183588e+001,1.67583990042621e+002
2.25943577022070e+005,-6.19589436862293e+001,1.67545167338045e+002
2.26464430759278e+005,-6.19990182264823e+001,1.67506280369602e+002
2.26986485188354e+005,-6.20390874413827e+001,1.67467328932703e+002
2.27509743077179e+005,-6.20791513330833e+001,1.67428312822499e+002
2.28034207200014e+005,-6.21192099036246e+001,1.67389231833882e+002
2.28559880337515e+005,-6.21592631549351e+001,1.67350085761485e+002
2.29086765276749e+005,-6.21993110888313e+001,1.67310874399678e+002
2.29614864811208e+005,-6.22393537070179e+001,1.67271597542570e+002
2.30144181740822e+005,-6.22793910110877e+001,1.67232254984006e+002
2.30674718871978e+005,-6.23194230025219e+001,1.67192846517567e+002
2.31206479017531e+005,-6.23594496826901e+001,1.67153371936568e+002
2.31739464996819e+005,-6.23994710528505e+001,1.67113831034060e+002
2.32273679635682e+005,-6.24394871141496e+001,1.67074223602823e+002
2.32809125766472e+005,-6.24794978676229e+001,1.67034549435371e+002
2.33345806228071e+005,-6.25195033141944e+001,1.66994808323948e+002
2.33883723865906e+005,-6.25595034546770e+001,1.66955000060526e+002
2.34422881531963e+005,-6.25994982897724e+001,1.66915124436808e+002
2.34963282084802e+005,-6.26394878200715e+001,1.66875181244221e+002
2.35504928389572e+005,-6.26794720460541e+001,1.66835170273923e+002
2.36047823318028e+005,-6.27194509680889e+001,1.66795091316793e+002
2.36591969748546e+005,-6.27594245864343e+001,1.66754944163437e+002
2.37137370566136e+005,-6.27993929012373e+001,1.66714728604183e+002
2.37684028662458e+005,-6.28393559125348e+001,1.66674444429083e+002
2.38231946935839e+005,-6.28793136202527e+001,1.66634091427908e+002
2.38781128291288e+005,-6.29192660242063e+001,1.66593669390151e+002
2.39331575640509e+005,-6.29592131241006e+001,1.66553178105024e+002
2.39883291901919e+005,-6.29991549195301e+001,1.66512617361457e+002
2.40436280000663e+005,-6.30390914099786e+001,1.66471986948099e+002
2.40990542868629e+005,-6.30790225948199e+001,1.66431286653312e+002
2.41546083444464e+005,-6.31189484733172e+001,1.66390516265178e+002
2.42102904673588e+005,-6.31588690446236e+001,1.66349675571488e+002
2.42661009508211e+005,-6.31987843077819e+001,1.66308764359750e+002
2.43220400907351e+005,-6.32386942617247e+001,1.66267782417185e+002
2.43781081836845e+005,-6.32785989052744e+001,1.66226729530723e+002
2.44343055269367e+005,-6.33184982371433e+001,1.66185605487005e+002
2.44906324184444e+005,-6.33583922559337e+001,1.66144410072382e+002
2.45470891568472e+005,-6.33982809601378e+001,1.66103143072914e+002
2.46036760414732e+005,-6.34381643481378e+001,1.66061804274367e+002
2.46603933723403e+005,-6.34780424182057e+001,1.66020393462215e+002
2.47172414501582e+005,-6.35179151685038e+001,1.65978910421638e+002
2.47742205763297e+005,-6.35577825970843e+001,1.65937354937518e+002
2.48313310529526e+005,-6.35976447018896e+001,1.65895726794443e+002
2.48885731828208e+005,-6.36375014807520e+001,1.65854025776703e+002
2.49459472694264e+005,-6.36773529313940e+001,1.65812251668290e+002
2.50034536169612e+005,-6.37171990514283e+001,1.65770404252895e+002
2.50610925303180e+005,-6.37570398383577e+001,1.65728483313913e+002
2.51188643150926e+005,-6.37968752895750e+001,1.65686488634433e+002
2.51767692775854e+005,-6.38367054023634e+001,1.65644419997244e+002
2.52348077248026e+005,-6.38765301738961e+001,1.65602277184833e+002
2.52929799644583e+005,-6.39163496012364e+001,1.65560059979382e+002
2.53512863049759e+005,-6.39561636813379e+001,1.65517768162768e+002
2.54097270554898e+005,-6.39959724110445e+001,1.65475401516563e+002
2.54683025258472e+005,-6.40357757870898e+001,1.65432959822030e+002
2.55270130266092e+005,-6.40755738060982e+001,1.65390442860126e+002
2.55858588690532e+005,-6.41153664645837e+001,1.65347850411500e+002
2.56448403651739e+005,-6.41551537589507e+001,1.65305182256490e+002
2.57039578276854e+005,-6.41949356854938e+001,1.65262438175124e+002
2.57632115700225e+005,-6.42347122403975e+001,1.65219617947119e+002
2.58226019063427e+005,-6.42744834197367e+001,1.65176721351878e+002
2.58821291515276e+005,-6.43142492194762e+001,1.65133748168492e+002
2.59417936211849e+005,-6.43540096354708e+001,1.65090698175738e+002
2.60015956316494e+005,-6.43937646634656e+001,1.65047571152078e+002
2.60615354999857e+005,-6.44335142990957e+001,1.65004366875656e+002
2.61216135439888e+005,-6.44732585378860e+001,1.64961085124301e+002
2.61818300821865e+005,-6.45129973752516e+001,1.64917725675524e+002
2.62421854338411e+005,-6.45527308064974e+001,1.64874288306516e+002
2.63026799189505e+005,-6.45924588268184e+001,1.64830772794149e+002
2.63633138582505e+005,-6.46321814312994e+001,1.64787178914975e+002
2.64240875732161e+005,-6.46718986149151e+001,1.64743506445223e+002
2.64850013860636e+005,-6.47116103725299e+001,1.64699755160801e+002
2.65460556197520e+005,-6.47513166988981e+001,1.64655924837293e+002
2.66072505979847e+005,-6.47910175886638e+001,1.64612015249959e+002
2.66685866452114e+005,-6.48307130363606e+001,1.64568026173734e+002
2.67300640866297e+005,-6.48704030364122e+001,1.64523957383226e+002
2.67916832481869e+005,-6.49100875831314e+001,1.64479808652718e+002
2.68534444565817e+005,-6.49497666707208e+001,1.64435579756163e+002
2.69153480392657e+005,-6.49894402932726e+001,1.64391270467188e+002
2.69773943244458e+005,-6.50291084447684e+001,1.64346880559089e+002
2.70395836410850e+005,-6.50687711190790e+001,1.64302409804830e+002
2.71019163189050e+005,-6.51084283099650e+001,1.64257857977046e+002
2.71643926883874e+005,-6.51480800110760e+001,1.64213224848040e+002
2.72270130807756e+005,-6.51877262159509e+001,1.64168510189780e+002
2.72897778280769e+005,-6.52273669180178e+001,1.64123713773902e+002
2.73526872630636e+005,-6.52670021105938e+001,1.64078835371705e+002
2.74157417192753e+005,-6.53066317868853e+001,1.64033874754156e+002
2.74789415310204e+005,-6.53462559399875e+001,1.63988831691882e+002
2.75422870333781e+005,-6.53858745628846e+001,1.63943705955174e+002
2.76057785621999e+005,-6.54254876484496e+001,1.63898497313984e+002
2.76694164541116e+005,-6.54650951894443e+001,1.63853205537927e+002
2.77332010465148e+005,-6.55046971785191e+001,1.63807830396275e+002
2.77971326775893e+005,-6.55442936082134e+001,1.63762371657962e+002
2.78612116862941e+005,-6.55838844709545e+001,1.63716829091579e+002
