Freq.,Vvo
1.20226443461728e+005,1.75817245201178e+001,8.81005652818652e+001
1.20503594037167e+005,1.76017167994353e+001,8.80962511694326e+001
1.20781383510665e+005,1.76217090429935e+001,8.80919269485792e+001
1.21059813355035e+005,1.76417012506256e+001,8.80875925962185e+001
1.21338885046485e+005,1.76616934221642e+001,8.80832480893256e+001
1.21618600064624e+005,1.76816855574420e+001,8.80788934047353e+001
1.21898959892473e+005,1.77016776562907e+001,8.80745285192084e+001
1.22179966016474e+005,1.77216697185391e+001,8.80701534095904e+001
1.22461619926492e+005,1.77416617440180e+001,8.80657680525177e+001
1.22743923115827e+005,1.77616537325571e+001,8.80613724246448e+001
1.23026877081225e+005,1.77816456839841e+001,8.80569665025398e+001
1.23310483322878e+005,1.78016375981250e+001,8.80525502627822e+001
1.23594743344438e+005,1.78216294748071e+001,8.80481236817992e+001
1.23879658653023e+005,1.78416213138564e+001,8.80436867360243e+001
1.24165230759228e+005,1.78616131150987e+001,8.80392394018265e+001
1.24451461177125e+005,1.78816048783562e+001,8.80347816555207e+001
1.24738351424281e+005,1.79015966034530e+001,8.80303134733462e+001
1.25025903021758e+005,1.79215882902110e+001,8.80258348314958e+001
1.25314117494128e+005,1.79415799384518e+001,8.80213457061408e+001
1.25602996369474e+005,1.79615715479975e+001,8.80168460733280e+001
1.25892541179403e+005,1.79815631186659e+001,8.80123359091291e+001
1.26182753459053e+005,1.80015546502784e+001,8.80078151894345e+001
1.26473634747101e+005,1.80215461426496e+001,8.80032838902779e+001
1.26765186585771e+005,1.80415375956020e+001,8.79987419873834e+001
1.27057410520840e+005,1.80615290089482e+001,8.79941894566444e+001
1.27350308101652e+005,1.80815203825038e+001,8.79896262737829e+001
1.27643880881120e+005,1.81015117160861e+001,8.79850524144651e+001
1.27938130415738e+005,1.81215030095058e+001,8.79804678543357e+001
1.28233058265588e+005,1.81414942625792e+001,8.79758725689529e+001
1.28528665994347e+005,1.81614854751169e+001,8.79712665338423e+001
1.28824955169299e+005,1.81814766469286e+001,8.79666497244879e+001
1.29121927361339e+005,1.82014677778273e+001,8.79620221161904e+001
1.29419584144984e+005,1.82214588676215e+001,8.79573836843899e+001
1.29717927098381e+005,1.82414499161197e+001,8.79527344043308e+001
1.30016957803315e+005,1.82614409231289e+001,8.79480742512198e+001
1.30316677845216e+005,1.82814318884570e+001,8.79434032002237e+001
1.30617088813170e+005,1.83014228119091e+001,8.79387212264601e+001
1.30918192299926e+005,1.83214136932909e+001,8.79340283049827e+001
1.31219989901906e+005,1.83414045324059e+001,8.79293244107660e+001
1.31522483219209e+005,1.83613953290571e+001,8.79246095187416e+001
1.31825673855626e+005,1.83813860830487e+001,8.79198836037708e+001
1.32129563418643e+005,1.84013767941782e+001,8.79151466406660e+001
1.32434153519452e+005,1.84213674622485e+001,8.79103986042034e+001
1.32739445772959e+005,1.84413580870584e+001,8.79056394690192e+001
1.33045441797794e+005,1.84613486684066e+001,8.79008692098139e+001
1.33352143216318e+005,1.84813392060925e+001,8.78960878010827e+001
1.33659551654629e+005,1.85013296999083e+001,8.78912952173978e+001
1.33967668742579e+005,1.85213201496531e+001,8.78864914331731e+001
1.34276496113771e+005,1.85413105551199e+001,8.78816764228087e+001
1.34586035405580e+005,1.85613009161029e+001,8.78768501606466e+001
1.34896288259150e+005,1.85812912323962e+001,8.78720126209687e+001
1.35207256319413e+005,1.86012815037877e+001,8.78671637779319e+001
1.35518941235089e+005,1.86212717300735e+001,8.78623036057109e+001
1.35831344658700e+005,1.86412619110387e+001,8.78574320784058e+001
1.36144468246580e+005,1.86612520464745e+001,8.78525491700254e+001
1.36458313658877e+005,1.86812421361689e+001,8.78476548545391e+001
1.36772882559570e+005,1.87012321799066e+001,8.78427491058438e+001
1.37088176616470e+005,1.87212221774772e+001,8.78378318977886e+001
1.37404197501236e+005,1.87412121286604e+001,8.78329032041511e+001
1.37720946889379e+005,1.87612020332439e+001,8.78279629986522e+001
1.38038426460273e+005,1.87811918910089e+001,8.78230112549206e+001
1.38356637897163e+005,1.88011817017380e+001,8.78180479465956e+001
1.38675582887173e+005,1.88211714652109e+001,8.78130730471435e+001
1.38995263121320e+005,1.88411611812078e+001,8.78080865300973e+001
1.39315680294515e+005,1.88611508495077e+001,8.78030883688264e+001
1.39636836105578e+005,1.88811404698874e+001,8.77980785366847e+001
1.39958732257246e+005,1.89011300421241e+001,8.77930570069323e+001
1.40281370456180e+005,1.89211195659927e+001,8.77880237527979e+001
1.40604752412976e+005,1.89411090412691e+001,8.77829787474546e+001
1.40928879842172e+005,1.89610984677245e+001,8.77779219639639e+001
1.41253754462260e+005,1.89810878451328e+001,8.77728533753588e+001
1.41579377995692e+005,1.90010771732655e+001,8.77677729546343e+001
1.41905752168893e+005,1.90210664518913e+001,8.77626806746352e+001
1.42232878712266e+005,1.90410556807798e+001,8.77575765082076e+001
1.42560759360203e+005,1.90610448596997e+001,8.77524604281444e+001
1.42889395851094e+005,1.90810339884180e+001,8.77473324071425e+001
1.43218789927338e+005,1.91010230667001e+001,8.77421924178368e+001
1.43548943335349e+005,1.91210120943096e+001,8.77370404328218e+001
1.43879857825568e+005,1.91410010710125e+001,8.77318764245821e+001
1.44211535152471e+005,1.91609899965683e+001,8.77267003655925e+001
1.44543977074577e+005,1.91809788707413e+001,8.77215122281930e+001
1.44877185354460e+005,1.92009676932901e+001,8.77163119847574e+001
1.45211161758758e+005,1.92209564639728e+001,8.77110996075149e+001
1.45545908058180e+005,1.92409451825508e+001,8.77058750686139e+001
1.45881426027518e+005,1.92609338487782e+001,8.77006383402318e+001
1.46217717445655e+005,1.92809224624114e+001,8.76953893943821e+001
1.46554784095575e+005,1.93009110232051e+001,8.76901282030835e+001
1.46892627764370e+005,1.93208995309122e+001,8.76848547382279e+001
1.47231250243255e+005,1.93408879852848e+001,8.76795689716758e+001
1.47570653327573e+005,1.93608763860749e+001,8.76742708752445e+001
1.47910838816804e+005,1.93808647330321e+001,8.76689604206266e+001
1.48251808514579e+005,1.94008530259041e+001,8.76636375794972e+001
1.48593564228684e+005,1.94208412644391e+001,8.76583023234395e+001
1.48936107771075e+005,1.94408294483833e+001,8.76529546239717e+001
1.49279440957883e+005,1.94608175774834e+001,8.76475944525355e+001
1.49623565609426e+005,1.94808056514809e+001,8.76422217805495e+001
1.49968483550220e+005,1.95007936701198e+001,8.76368365793041e+001
1.50314196608985e+005,1.95207816331414e+001,8.76314388200541e+001
1.50660706618657e+005,1.95407695402855e+001,8.76260284740069e+001
1.51008015416398e+005,1.95607573912925e+001,8.76206055122668e+001
1.51356124843604e+005,1.95807451858990e+001,8.76151699058392e+001
1.51705036745916e+005,1.96007329238413e+001,8.76097216257728e+001
1.52054752973232e+005,1.96207206048562e+001,8.76042606429398e+001
1.52405275379712e+005,1.96407082286760e+001,8.75987869281876e+001
1.52756605823790e+005,1.96606957950340e+001,8.75933004522792e+001
1.53108746168186e+005,1.96806833036635e+001,8.75878011859246e+001
1.53461698279912e+005,1.97006707542932e+001,8.75822890997739e+001
1.53815464030286e+005,1.97206581466526e+001,8.75767641643526e+001
1.54170045294938e+005,1.97406454804688e+001,8.75712263502066e+001
1.54525443953824e+005,1.97606327554691e+001,8.75656756277291e+001
1.54881661891231e+005,1.97806199713788e+001,8.75601119672944e+001
1.55238700995791e+005,1.98006071279203e+001,8.75545353391764e+001
1.55596563160490e+005,1.98205942248185e+001,8.75489457135712e+001
1.55955250282678e+005,1.98405812617925e+001,8.75433430606579e+001
1.56314764264078e+005,1.98605682385624e+001,8.75377273504884e+001
1.56675107010797e+005,1.98805551548486e+001,8.75320985530878e+001
1.57036280433337e+005,1.99005420103671e+001,8.75264566383622e+001
1.57398286446604e+005,1.99205288048331e+001,8.75208015762001e+001
1.57761126969917e+005,1.99405155379626e+001,8.75151333363719e+001
1.58124803927020e+005,1.99605022094686e+001,8.75094518885867e+001
1.58489319246093e+005,1.99804888190624e+001,8.75037572025391e+001
1.58854674859760e+005,2.00004753664559e+001,8.74980492477580e+001
1.59220872705099e+005,2.00204618513560e+001,8.74923279937615e+001
1.59587914723655e+005,2.00404482734725e+001,8.74865934099957e+001
1.59955802861449e+005,2.00604346325106e+001,8.74808454657914e+001
1.60324539068986e+005,2.00804209281760e+001,8.74750841304483e+001
1.60694125301269e+005,2.01004071601720e+001,8.74693093732022e+001
1.61064563517809e+005,2.01203933282004e+001,8.74635211631585e+001
1.61435855682630e+005,2.01403794319632e+001,8.74577194694007e+001
1.61808003764288e+005,2.01603654711590e+001,8.74519042609377e+001
1.62181009735874e+005,2.01803514454854e+001,8.74460755066783e+001
1.62554875575030e+005,2.02003373546392e+001,8.74402331754729e+001
1.62929603263953e+005,2.02203231983163e+001,8.74343772361027e+001
1.63305194789415e+005,2.02403089762098e+001,8.74285076572536e+001
1.63681652142762e+005,2.02602946880106e+001,8.74226244075622e+001
1.64058977319935e+005,2.02802803334116e+001,8.74167274555614e+001
1.64437172321474e+005,2.03002659121012e+001,8.74108167697743e+001
1.64816239152532e+005,2.03202514237662e+001,8.74048923185635e+001
1.65196179822882e+005,2.03402368680947e+001,8.73989540702887e+001
1.65576996346934e+005,2.03602222447704e+001,8.73930019931741e+001
1.65958690743737e+005,2.03802075534767e+001,8.73870360554103e+001
1.66341265036998e+005,2.04001927938961e+001,8.73810562251085e+001
1.66724721255087e+005,2.04201779657078e+001,8.73750624702860e+001
1.67109061431051e+005,2.04401630685917e+001,8.73690547589013e+001
1.67494287602624e+005,2.04601481022248e+001,8.73630330588244e+001
1.67880401812237e+005,2.04801330662823e+001,8.73569973378862e+001
1.68267406107027e+005,2.05001179604390e+001,8.73509475637608e+001
1.68655302538855e+005,2.05201027843669e+001,8.73448837041330e+001
1.69044093164307e+005,2.05400875377379e+001,8.73388057265510e+001
1.69433780044713e+005,2.05600722202217e+001,8.73327135985205e+001
1.69824365246155e+005,2.05800568314854e+001,8.73266072874792e+001
1.70215850839475e+005,2.06000413711959e+001,8.73204867607398e+001
1.70608238900292e+005,2.06200258390183e+001,8.73143519855730e+001
1.71001531509009e+005,2.06400102346150e+001,8.73082029291491e+001
1.71395730750823e+005,2.06599945576484e+001,8.73020395586217e+001
1.71790838715739e+005,2.06799788077779e+001,8.72958618409766e+001
1.72186857498581e+005,2.06999629846625e+001,8.72896697431742e+001
1.72583789199000e+005,2.07199470879591e+001,8.72834632321198e+001
1.72981635921490e+005,2.07399311173221e+001,8.72772422745727e+001
1.73380399775394e+005,2.07599150724060e+001,8.72710068372392e+001
1.73780082874917e+005,2.07798989528615e+001,8.72647568868145e+001
1.74180687339141e+005,2.07998827583396e+001,8.72584923898124e+001
1.74582215292030e+005,2.08198664884880e+001,8.72522133127088e+001
1.74984668862445e+005,2.08398501429557e+001,8.72459196219143e+001
1.75388050184156e+005,2.08598337213858e+001,8.72396112837821e+001
1.75792361395849e+005,2.08798172234225e+001,8.72332882645071e+001
1.76197604641142e+005,2.08998006487076e+001,8.72269505302719e+001
1.76603782068596e+005,2.09197839968809e+001,8.72205980471581e+001
1.77010895831721e+005,2.09397672675810e+001,8.72142307811469e+001
1.77418948088996e+005,2.09597504604450e+001,8.72078486981907e+001
1.77827941003871e+005,2.09797335751073e+001,8.72014517640962e+001
1.78237876744788e+005,2.09997166112022e+001,8.71950399446426e+001
1.78648757485184e+005,2.10196995683596e+001,8.71886132054932e+001
1.79060585403508e+005,2.10396824462103e+001,8.71821715122574e+001
1.79473362683232e+005,2.10596652443815e+001,8.71757148304586e+001
1.79887091512858e+005,2.10796479625002e+001,8.71692431254985e+001
1.80301774085936e+005,2.10996306001900e+001,8.71627563627361e+001
1.80717412601071e+005,2.11196131570742e+001,8.71562545074478e+001
1.81134009261939e+005,2.11395956327725e+001,8.71497375248364e+001
1.81551566277292e+005,2.11595780269048e+001,8.71432053799785e+001
1.81970085860977e+005,2.11795603390891e+001,8.71366580378935e+001
1.82389570231942e+005,2.11995425689394e+001,8.71300954635394e+001
1.82810021614253e+005,2.12195247160694e+001,8.71235176217603e+001
1.83231442237099e+005,2.12395067800911e+001,8.71169244773187e+001
1.83653834334813e+005,2.12594887606141e+001,8.71103159949331e+001
1.84077200146874e+005,2.12794706572461e+001,8.71036921391612e+001
1.84501541917926e+005,2.12994524695946e+001,8.70970528745601e+001
1.84926861897786e+005,2.13194341972622e+001,8.70903981655502e+001
1.85353162341459e+005,2.13394158398520e+001,8.70837279764950e+001
1.85780445509148e+005,2.13593973969647e+001,8.70770422716298e+001
1.86208713666265e+005,2.13793788681978e+001,8.70703410151918e+001
1.86637969083445e+005,2.13993602531485e+001,8.70636241712176e+001
1.87068214036558e+005,2.14193415514124e+001,8.70568917037575e+001
1.87499450806720e+005,2.14393227625802e+001,8.70501435767426e+001
1.87931681680305e+005,2.14593038862446e+001,8.70433797539838e+001
1.88364908948958e+005,2.14792849219935e+001,8.70366001992639e+001
1.88799134909607e+005,2.14992658694140e+001,8.70298048762346e+001
1.89234361864475e+005,2.15192467280910e+001,8.70229937484744e+001
1.89670592121092e+005,2.15392274976071e+001,8.70161667795077e+001
1.90107827992307e+005,2.15592081775445e+001,8.70093239327103e+001
1.90546071796302e+005,2.15791887674801e+001,8.70024651714320e+001
1.90985325856601e+005,2.15991692669924e+001,8.69955904588998e+001
1.91425592502086e+005,2.16191496756560e+001,8.69886997582654e+001
1.91866874067006e+005,2.16391299930435e+001,8.69817930325730e+001
1.92309172890993e+005,2.16591102187251e+001,8.69748702448125e+001
1.92752491319071e+005,2.16790903522711e+001,8.69679313578658e+001
1.93196831701669e+005,2.16990703932469e+001,8.69609763345280e+001
1.93642196394638e+005,2.17190503412172e+001,8.69540051375025e+001
1.94088587759255e+005,2.17390301957458e+001,8.69470177294319e+001
1.94536008162243e+005,2.17590099563921e+001,8.69400140728262e+001
1.94984459975781e+005,2.17789896227142e+001,8.69329941301294e+001
1.95433945577516e+005,2.17989691942684e+001,8.69259578637086e+001
1.95884467350575e+005,2.18189486706099e+001,8.69189052358044e+001
1.96336027683581e+005,2.18389280512900e+001,8.69118362086004e+001
1.96788628970661e+005,2.18589073358573e+001,8.69047507441950e+001
1.97242273611462e+005,2.18788865238618e+001,8.68976488045670e+001
1.97696964011162e+005,2.18988656148472e+001,8.68905303516503e+001
1.98152702580486e+005,2.19188446083574e+001,8.68833953472083e+001
1.98609491735713e+005,2.19388235039332e+001,8.68762437529896e+001
1.99067333898695e+005,2.19588023011142e+001,8.68690755306340e+001
1.99526231496864e+005,2.19787809994366e+001,8.68618906416574e+001
1.99986186963250e+005,2.19987595984356e+001,8.68546890475419e+001
2.00447202736492e+005,2.20187380976429e+001,8.68474707096035e+001
2.00909281260849e+005,2.20387164965874e+001,8.68402355891446e+001
2.01372424986215e+005,2.20586947947990e+001,8.68329836473199e+001
2.01836636368132e+005,2.20786729918022e+001,8.68257148451988e+001
2.02301917867803e+005,2.20986510871198e+001,8.68184291438010e+001
2.02768271952104e+005,2.21186290802739e+001,8.68111265039971e+001
2.03235701093598e+005,2.21386069707818e+001,8.68038068866028e+001
2.03704207770547e+005,2.21585847581601e+001,8.67964702523053e+001
2.04173794466928e+005,2.21785624419234e+001,8.67891165617462e+001
2.04644463672443e+005,2.21985400215829e+001,8.67817457754302e+001
2.05116217882532e+005,2.22185174966490e+001,8.67743578537803e+001
2.05589059598389e+005,2.22384948666264e+001,8.67669527571508e+001
2.06062991326975e+005,2.22584721310215e+001,8.67595304457756e+001
2.06538015581028e+005,2.22784492893360e+001,8.67520908797843e+001
2.07014134879079e+005,2.22984263410700e+001,8.67446340192340e+001
2.07491351745466e+005,2.23184032857200e+001,8.67371598240904e+001
2.07969668710344e+005,2.23383801227824e+001,8.67296682541717e+001
2.08449088309704e+005,2.23583568517484e+001,8.67221592692969e+001
2.08929613085379e+005,2.23783334721086e+001,8.67146328291143e+001
2.09411245585064e+005,2.23983099833510e+001,8.67070888931787e+001
2.09893988362327e+005,2.24182863849608e+001,8.66995274209585e+001
2.10377843976622e+005,2.24382626764195e+001,8.66919483718764e+001
2.10862814993303e+005,2.24582388572089e+001,8.66843517051715e+001
2.11348903983639e+005,2.24782149268060e+001,8.66767373800424e+001
2.11836113524824e+005,2.24981908846860e+001,8.66691053555755e+001
2.12324446199996e+005,2.25181667303215e+001,8.66614555907629e+001
2.12813904598245e+005,2.25381424631832e+001,8.66537880445174e+001
2.13304491314632e+005,2.25581180827377e+001,8.66461026755880e+001
2.13796208950197e+005,2.25780935884517e+001,8.66383994426934e+001
2.14289060111980e+005,2.25980689797857e+001,8.66306783044357e+001
2.14783047413027e+005,2.26180442562003e+001,8.66229392193102e+001
2.15278173472411e+005,2.26380194171529e+001,8.66151821457139e+001
2.15774440915240e+005,2.26579944620982e+001,8.66074070419569e+001
2.16271852372676e+005,2.26779693904876e+001,8.65996138662296e+001
2.16770410481943e+005,2.26979442017717e+001,8.65918025766221e+001
2.17270117886348e+005,2.27179188953958e+001,8.65839731311599e+001
2.17770977235289e+005,2.27378934708044e+001,8.65761254877278e+001
2.18272991184273e+005,2.27578679274383e+001,8.65682596041291e+001
2.18776162394928e+005,2.27778422647377e+001,8.65603754380742e+001
2.19280493535018e+005,2.27978164821372e+001,8.65524729471553e+001
2.19785987278456e+005,2.28177905790699e+001,8.65445520888505e+001
2.20292646305319e+005,2.28377645549676e+001,8.65366128205953e+001
2.20800473301863e+005,2.28577384092561e+001,8.65286550996477e+001
2.21309470960537e+005,2.28777121413622e+001,8.65206788832217e+001
2.21819641979995e+005,2.28976857507066e+001,8.65126841283790e+001
2.22330989065113e+005,2.29176592367097e+001,8.65046707921541e+001
2.22843514927003e+005,2.29376325987866e+001,8.64966388314016e+001
2.23357222283026e+005,2.29576058363534e+001,8.64885882028959e+001
2.23872113856806e+005,2.29775789488191e+001,8.64805188633342e+001
2.24388192378249e+005,2.29975519355918e+001,8.64724307692790e+001
2.24905460583550e+005,2.30175247960773e+001,8.64643238772127e+001
2.25423921215215e+005,2.30374975296779e+001,8.64561981434961e+001
2.25943577022070e+005,2.30574701357927e+001,8.64480535243861e+001
2.26464430759278e+005,2.30774426138185e+001,8.64398899760540e+001
2.26986485188354e+005,2.30974149631487e+001,8.64317074545594e+001
2.27509743077179e+005,2.31173871831740e+001,8.64235059158093e+001
2.28034207200014e+005,2.31373592732813e+001,8.64152853157000e+001
2.28559880337515e+005,2.31573312328568e+001,8.64070456099284e+001
2.29086765276749e+005,2.31773030612804e+001,8.63987867541606e+001
2.29614864811208e+005,2.31972747579333e+001,8.63905087038926e+001
2.30144181740822e+005,2.32172463221888e+001,8.63822114145483e+001
2.30674718871978e+005,2.32372177534213e+001,8.63738948414469e+001
2.31206479017531e+005,2.32571890509985e+001,8.63655589398167e+001
2.31739464996819e+005,2.32771602142886e+001,8.63572036647017e+001
2.32273679635682e+005,2.32971312426548e+001,8.63488289711384e+001
2.32809125766472e+005,2.33171021354573e+001,8.63404348139951e+001
2.33345806228071e+005,2.33370728920532e+001,8.63320211480400e+001
2.33883723865906e+005,2.33570435117970e+001,8.63235879279486e+001
2.34422881531963e+005,2.33770139940406e+001,8.63151351082713e+001
2.34963282084802e+005,2.33969843381302e+001,8.63066626434717e+001
2.35504928389572e+005,2.34169545434107e+001,8.62981704878714e+001
2.36047823318028e+005,2.34369246092252e+001,8.62896585957066e+001
2.36591969748546e+005,2.34568945349105e+001,8.62811269211161e+001
2.37137370566136e+005,2.34768643198031e+001,8.62725754180974e+001
2.37684028662458e+005,2.34968339632333e+001,8.62640040405231e+001
2.38231946935839e+005,2.35168034645308e+001,8.62554127422304e+001
2.38781128291288e+005,2.35367728230205e+001,8.62468014768691e+001
2.39331575640509e+005,2.35567420380250e+001,8.62381701980325e+001
2.39883291901919e+005,2.35767111088621e+001,8.62295188591589e+001
2.40436280000663e+005,2.35966800348480e+001,8.62208474135788e+001
2.40990542868629e+005,2.36166488152947e+001,8.62121558145486e+001
2.41546083444464e+005,2.36366174495113e+001,8.62034440151960e+001
2.42102904673588e+005,2.36565859368026e+001,8.61947119685205e+001
2.42661009508211e+005,2.36765542764703e+001,8.61859596274007e+001
2.43220400907351e+005,2.36965224678143e+001,8.61771869446506e+001
2.43781081836845e+005,2.37164905101287e+001,8.61683938729226e+001
2.44343055269367e+005,2.37364584027060e+001,8.61595803647709e+001
2.44906324184444e+005,2.37564261448334e+001,8.61507463726412e+001
2.45470891568472e+005,2.37763937357968e+001,8.61418918488687e+001
2.46036760414732e+005,2.37963611748773e+001,8.61330167456407e+001
2.46603933723403e+005,2.38163284613520e+001,8.61241210151054e+001
2.47172414501582e+005,2.38362955944963e+001,8.61152046092016e+001
2.47742205763297e+005,2.38562625735805e+001,8.61062674798134e+001
2.48313310529526e+005,2.38762293978713e+001,8.60973095786968e+001
2.48885731828208e+005,2.38961960666331e+001,8.60883308574657e+001
2.49459472694264e+005,2.39161625791249e+001,8.60793312676834e+001
2.50034536169612e+005,2.39361289346037e+001,8.60703107607261e+001
2.50610925303180e+005,2.39560951323227e+001,8.60612692878825e+001
2.51188643150926e+005,2.39760611715301e+001,8.60522068003044e+001
2.51767692775854e+005,2.39960270514722e+001,8.60431232490885e+001
2.52348077248026e+005,2.40159927713899e+001,8.60340185851438e+001
2.52929799644583e+005,2.40359583305219e+001,8.60248927592765e+001
2.53512863049759e+005,2.40559237281018e+001,8.60157457222061e+001
2.54097270554898e+005,2.40758889633606e+001,8.60065774244924e+001
2.54683025258472e+005,2.40958540355247e+001,8.59973878166174e+001
2.55270130266092e+005,2.41158189438173e+001,8.59881768489217e+001
2.55858588690532e+005,2.41357836874579e+001,8.59789444716025e+001
2.56448403651739e+005,2.41557482656609e+001,8.59696906347857e+001
2.57039578276854e+005,2.41757126776393e+001,8.59604152884508e+001
2.57632115700225e+005,2.41956769225993e+001,8.59511183824523e+001
2.58226019063427e+005,2.42156409997449e+001,8.59417998665238e+001
2.58821291515276e+005,2.42356049082767e+001,8.59324596903005e+001
2.59417936211849e+005,2.42555686473895e+001,8.59230978032784e+001
2.60015956316494e+005,2.42755322162761e+001,8.59137141548394e+001
2.60615354999857e+005,2.42954956141240e+001,8.59043086942006e+001
2.61216135439888e+005,2.43154588401170e+001,8.58948813705501e+001
2.61818300821865e+005,2.43354218934361e+001,8.58854321328612e+001
2.62421854338411e+005,2.43553847732562e+001,8.58759609300292e+001
2.63026799189505e+005,2.43753474787495e+001,8.58664677108207e+001
2.63633138582505e+005,2.43953100090836e+001,8.58569524238613e+001
2.64240875732161e+005,2.44152723634235e+001,8.58474150177081e+001
2.64850013860636e+005,2.44352345409269e+001,8.58378554407005e+001
2.65460556197520e+005,2.44551965407508e+001,8.58282736411389e+001
2.66072505979847e+005,2.44751583620456e+001,8.58186695671509e+001
2.66685866452114e+005,2.44951200039588e+001,8.58090431667612e+001
2.67300640866297e+005,2.45150814656334e+001,8.57993943878580e+001
2.67916832481869e+005,2.45350427462078e+001,8.57897231782197e+001
2.68534444565817e+005,2.45550038448173e+001,8.57800294854588e+001
2.69153480392657e+005,2.45749647605908e+001,8.57703132571147e+001
2.69773943244458e+005,2.45949254926553e+001,8.57605744405685e+001
2.70395836410850e+005,2.46148860401319e+001,8.57508129830613e+001
2.71019163189050e+005,2.46348464021380e+001,8.57410288317470e+001
2.71643926883874e+005,2.46548065777865e+001,8.57312219336286e+001
2.72270130807756e+005,2.46747665661862e+001,8.57213922355519e+001
2.72897778280769e+005,2.46947263664407e+001,8.57115396843048e+001
2.73526872630636e+005,2.47146859776505e+001,8.57016642264891e+001
2.74157417192753e+005,2.47346453989100e+001,8.56917658085913e+001
2.74789415310204e+005,2.47546046293103e+001,8.56818443769800e+001
2.75422870333781e+005,2.47745636679379e+001,8.56718998778803e+001
2.76057785621999e+005,2.47945225138748e+001,8.56619322573822e+001
2.76694164541116e+005,2.48144811661975e+001,8.56519414614752e+001
2.77332010465148e+005,2.48344396239795e+001,8.56419274359923e+001
2.77971326775893e+005,2.48543978862882e+001,8.56318901266280e+001
2.78612116862941e+005,2.48743559521874e+001,8.56218294789727e+001
2.79254384123698e+005,2.48943138207362e+001,8.56117454384840e+001
2.79898131963400e+005,2.49142714909881e+001,8.56016379504382e+001
2.80543363795135e+005,2.49342289619931e+001,8.55915069600413e+001
2.81190083039858e+005,2.49541862327961e+001,8.55813524123440e+001
2.81838293126409e+005,2.49741433024366e+001,8.55711742522504e+001
2.82487997491534e+005,2.49941001699505e+001,8.55609724245360e+001
2.83139199579901e+005,2.50140568343681e+001,8.55507468738524e+001
2.83791902844119e+005,2.50340132947149e+001,8.55404975447158e+001
2.84446110744755e+005,2.50539695500121e+001,8.55302243815034e+001
2.85101826750354e+005,2.50739255992750e+001,8.55199273284676e+001
2.85759054337458e+005,2.50938814415156e+001,8.55096063296929e+001
2.86417796990621e+005,2.51138370757398e+001,8.54992613291676e+001
2.87078058202432e+005,2.51337925009490e+001,8.54888922707228e+001
2.87739841473530e+005,2.51537477161390e+001,8.54784990980586e+001
2.88403150312623e+005,2.51737027203013e+001,8.54680817547469e+001
2.89067988236510e+005,2.51936575124225e+001,8.54576401842026e+001
2.89734358770095e+005,2.52136120914838e+001,8.54471743297092e+001
2.90402265446407e+005,2.52335664564613e+001,8.54366841344449e+001
2.91071711806623e+005,2.52535206063263e+001,8.54261695413937e+001
2.91742701400079e+005,2.52734745400443e+001,8.54156304934456e+001
2.92415237784296e+005,2.52934282565761e+001,8.54050669333285e+001
2.93089324524994e+005,2.53133817548781e+001,8.53944788036400e+001
2.93764965196115e+005,2.53333350339002e+001,8.53838660468438e+001
2.94442163379838e+005,2.53532880925876e+001,8.53732286052479e+001
2.95120922666600e+005,2.53732409298805e+001,8.53625664210362e+001
2.95801246655116e+005,2.53931935447136e+001,8.53518794362375e+001
2.96483138952396e+005,2.54131459360157e+001,8.53411675927537e+001
2.97166603173764e+005,2.54330981027116e+001,8.53304308323362e+001
2.97851642942880e+005,2.54530500437196e+001,8.53196690965876e+001
2.98538261891757e+005,2.54730017579526e+001,8.53088823269908e+001
2.99226463660780e+005,2.54929532443187e+001,8.52980704648680e+001
2.99916251898726e+005,2.55129045017204e+001,8.52872334514061e+001
3.00000000000000e+005,2.55153236702269e+001,8.52859176997908e+001
